date,tournament_type,home_team,away_team,home_score,away_score,home_elo_before,away_elo_before,home_elo_after,away_elo_after
1884-03-17,British Home Championship,WALES,ENGLAND,0,4,789.3280356816808,831.7371088148698,776.6770667822153,850.7135621640681
1884-03-29,British Home Championship,SCOTLAND,WALES,4,1,977.5302857826125,776.6770667822153,987.4396949566627,770.0707939995151
1885-02-28,British Home Championship,ENGLAND,NORTHERN IRELAND,4,0,850.7135621640681,730.2246230100968,865.1093105673585,720.6274574079032
1885-03-14,British Home Championship,ENGLAND,WALES,1,1,865.1093105673585,770.0707939995151,861.9062901928211,774.8753245613213
1885-03-14,British Home Championship,SCOTLAND,NORTHERN IRELAND,8,2,987.4396949566627,720.6274574079032,995.7295126639957,715.1009122696812
1885-03-21,British Home Championship,ENGLAND,SCOTLAND,1,1,861.9062901928211,995.7295126639957,868.5157553115139,991.3232025848672
1885-03-23,British Home Championship,WALES,SCOTLAND,1,8,774.8753245613213,991.3232025848672,767.6372354590476,1002.1803362382777
1885-04-11,British Home Championship,NORTHERN IRELAND,WALES,2,8,715.1009122696812,767.6372354590476,701.8419988611548,787.5256055718372
1885-11-28,Friendly,UNITED STATES,CANADA,0,1,800.0,800.0,791.6,812.6
1886-02-27,British Home Championship,WALES,NORTHERN IRELAND,5,0,787.5256055718372,701.8419988611548,804.5865411307045,690.46804182191
1886-03-13,British Home Championship,NORTHERN IRELAND,ENGLAND,1,6,690.46804182191,868.5157553115139,682.5459665492052,880.398868220571
1886-03-20,British Home Championship,NORTHERN IRELAND,SCOTLAND,2,7,682.5459665492052,1002.1803362382777,678.434297688645,1008.3478395291181
1886-03-27,British Home Championship,SCOTLAND,ENGLAND,1,1,1008.3478395291181,880.398868220571,1004.1181428836193,886.7434131888193
1886-03-29,British Home Championship,WALES,ENGLAND,1,3,804.5865411307045,886.7434131888193,794.450992839318,901.946735625899
1886-04-10,British Home Championship,SCOTLAND,WALES,4,1,1004.1181428836193,794.450992839318,1013.6501918738282,788.096293512512
1886-11-25,Friendly,UNITED STATES,CANADA,3,2,791.6,812.6,804.9606539360983,803.6928973759344
1887-02-05,British Home Championship,ENGLAND,NORTHERN IRELAND,7,0,901.946735625899,678.434297688645,912.4648397613714,671.4222282649968
1887-02-19,British Home Championship,SCOTLAND,NORTHERN IRELAND,4,1,1013.6501918738282,671.4222282649968,1018.7169916544893,668.0443617445561
1887-02-26,British Home Championship,ENGLAND,WALES,4,0,912.4648397613714,788.096293512512,926.6470290543378,778.6415006505343
1887-03-12,British Home Championship,NORTHERN IRELAND,WALES,4,1,668.0443617445561,778.6415006505343,695.1197718704475,760.5912272332733
1887-03-19,British Home Championship,ENGLAND,SCOTLAND,2,3,926.6470290543378,1018.7169916544893,917.3099876565554,1032.7225537511629
1887-03-21,British Home Championship,WALES,SCOTLAND,0,2,760.5912272332733,1032.7225537511629,756.0315792296647,1039.5620257565758
1888-02-04,British Home Championship,ENGLAND,WALES,5,1,917.3099876565554,756.0315792296647,929.5464232399397,747.8739555074085
1888-03-03,British Home Championship,WALES,NORTHERN IRELAND,11,0,747.8739555074085,695.1197718704475,771.5699130172966,679.3224668638554
1888-03-10,British Home Championship,SCOTLAND,WALES,5,1,1039.5620257565758,771.5699130172966,1047.1714923550046,766.4969352850107
1888-03-17,British Home Championship,SCOTLAND,ENGLAND,0,5,1047.1714923550046,929.5464232399397,1027.2787291443346,959.3855680559448
1888-03-24,British Home Championship,NORTHERN IRELAND,SCOTLAND,2,10,679.3224668638554,1027.2787291443346,675.3278102959583,1033.2707139961803
1888-04-07,British Home Championship,NORTHERN IRELAND,ENGLAND,1,5,675.3278102959583,959.3855680559448,670.6298494472829,966.4325093289578
1888-09-19,Friendly,SCOTLAND,CANADA,4,0,1033.2707139961803,803.6928973759344,1039.334827824089,799.6501548239954
1889-02-23,British Home Championship,ENGLAND,WALES,4,1,966.4325093289578,766.4969352850107,976.3817893950238,759.8640819076334
1889-03-02,British Home Championship,ENGLAND,NORTHERN IRELAND,6,1,976.3817893950238,670.6298494472829,982.9870748799585,666.2263257906599
1889-03-09,British Home Championship,SCOTLAND,NORTHERN IRELAND,7,0,1039.334827824089,666.2263257906599,1044.4153926280967,662.839282587988
1889-04-13,British Home Championship,ENGLAND,SCOTLAND,2,3,982.9870748799585,1044.4153926280967,972.5918903337694,1060.0081694473804
1889-04-15,British Home Championship,WALES,SCOTLAND,0,0,759.8640819076334,1060.0081694473804,772.4326442904976,1051.6291278588042
1889-04-27,British Home Championship,NORTHERN IRELAND,WALES,1,3,662.839282587988,772.4326442904976,653.6702122356194,786.1862498190505
1890-02-08,British Home Championship,WALES,NORTHERN IRELAND,5,2,786.1862498190505,653.6702122356194,799.3528383483497,644.89248654942
1890-03-15,British Home Championship,NORTHERN IRELAND,ENGLAND,1,9,644.89248654942,972.5918903337694,640.4688215797171,979.2273877883238
1890-03-15,British Home Championship,WALES,ENGLAND,1,3,799.3528383483497,979.2273877883238,792.4352308702006,989.6037990055474
1890-03-22,British Home Championship,SCOTLAND,WALES,5,0,1051.6291278588042,792.4352308702006,1059.8918357414118,786.9267589484623
1890-03-29,British Home Championship,NORTHERN IRELAND,SCOTLAND,1,4,640.4688215797171,1059.8918357414118,638.2033659402896,1063.290019200553
1890-04-05,British Home Championship,SCOTLAND,ENGLAND,1,1,1063.290019200553,989.6037990055474,1060.7824719394534,993.3651198971967
1891-02-07,British Home Championship,NORTHERN IRELAND,WALES,7,2,638.2033659402896,786.9267589484623,669.7865940834315,765.871273519701
1891-03-07,British Home Championship,ENGLAND,WALES,4,1,993.3651198971967,765.871273519701,1002.165124874959,760.0046035345262
1891-03-07,British Home Championship,ENGLAND,NORTHERN IRELAND,6,1,1002.165124874959,669.7865940834315,1007.9524762471272,665.9283598353195
1891-03-21,British Home Championship,WALES,SCOTLAND,3,4,760.0046035345262,1060.7824719394534,756.2143604400549,1066.4678365811603
1891-03-28,British Home Championship,SCOTLAND,NORTHERN IRELAND,2,1,1066.4678365811603,665.9283598353195,1069.8945111246226,663.643910139678
1891-04-04,British Home Championship,ENGLAND,SCOTLAND,2,1,1007.9524762471272,1069.8945111246226,1030.1867821925453,1055.0716404943437
1892-02-27,British Home Championship,WALES,NORTHERN IRELAND,1,1,756.2143604400549,663.643910139678,753.0906598752213,668.3294609869284
1892-03-05,British Home Championship,NORTHERN IRELAND,ENGLAND,0,2,668.3294609869284,1030.1867821925453,665.4054404540116,1034.5728129919207
1892-03-05,British Home Championship,WALES,ENGLAND,0,2,753.0906598752213,1034.5728129919207,748.7304946098224,1041.1130608900191
1892-03-19,British Home Championship,NORTHERN IRELAND,SCOTLAND,2,3,665.4054404540116,1055.0716404943437,662.9875911962632,1058.6984143809661
1892-03-26,British Home Championship,SCOTLAND,WALES,6,1,1058.6984143809661,748.7304946098224,1065.1680945867254,744.4173744726495
1892-04-02,British Home Championship,SCOTLAND,ENGLAND,1,4,1065.1680945867254,1041.1130608900191,1050.4141622174848,1063.24395944388
1893-02-25,British Home Championship,ENGLAND,NORTHERN IRELAND,6,1,1063.24395944388,662.9875911962632,1067.3293834306023,660.263975205115
1893-03-13,British Home Championship,ENGLAND,WALES,6,0,1067.3293834306023,744.4173744726495,1073.639866085956,740.210386035747
1893-03-18,British Home Championship,WALES,SCOTLAND,0,8,740.210386035747,1050.4141622174848,735.385304455674,1057.6517845875942
1893-03-25,British Home Championship,SCOTLAND,NORTHERN IRELAND,6,1,1057.6517845875942,660.263975205115,1061.7989613938537,657.4991906676086
1893-04-01,British Home Championship,ENGLAND,SCOTLAND,5,2,1073.639866085956,1061.7989613938537,1093.6346652262225,1048.4690953003428
1894-02-24,British Home Championship,WALES,NORTHERN IRELAND,4,1,735.385304455674,657.4991906676086,751.5210991044833,646.7419942350691
1894-03-03,British Home Championship,NORTHERN IRELAND,ENGLAND,2,2,646.7419942350691,1093.6346652262225,662.1885863429667,1083.3369371542908
1894-03-12,British Home Championship,WALES,ENGLAND,1,5,751.5210991044833,1083.3369371542908,747.8067272104187,1088.9084949953879
1894-03-24,British Home Championship,SCOTLAND,WALES,5,2,1048.4690953003428,747.8067272104187,1054.6994414197425,743.6531631308189
1894-03-31,British Home Championship,NORTHERN IRELAND,SCOTLAND,1,2,662.1885863429667,1054.6994414197425,659.8062948987384,1058.272878586085
1894-04-07,British Home Championship,SCOTLAND,ENGLAND,2,2,1058.272878586085,1088.9084949953879,1059.855952927325,1087.853112101228
1895-03-09,British Home Championship,ENGLAND,NORTHERN IRELAND,9,0,1087.853112101228,659.8062948987384,1091.9465419421388,657.0773416714645
1895-03-16,British Home Championship,NORTHERN IRELAND,WALES,2,2,657.0773416714645,743.6531631308189,661.472088971926,740.723331597178
1895-03-18,British Home Championship,ENGLAND,WALES,1,1,1091.9465419421388,740.723331597178,1082.7529255981447,754.5137561131693
1895-03-23,British Home Championship,WALES,SCOTLAND,2,2,754.5137561131693,1059.855952927325,767.2188845880527,1051.3858672774027
1895-03-30,British Home Championship,SCOTLAND,NORTHERN IRELAND,3,1,1051.3858672774027,661.472088971926,1055.1804521223207,658.9423657419806
1895-04-06,British Home Championship,ENGLAND,SCOTLAND,3,0,1082.7529255981447,1055.1804521223207,1101.8136144854586,1042.4733261974447
1896-02-29,British Home Championship,WALES,NORTHERN IRELAND,6,1,767.2188845880527,658.9423657419806,782.9253975061313,648.4713571299282
1896-03-07,British Home Championship,NORTHERN IRELAND,ENGLAND,0,2,648.4713571299282,1101.8136144854586,646.6624270471544,1104.5270096096192
1896-03-16,British Home Championship,WALES,ENGLAND,1,9,782.9253975061313,1104.5270096096192,778.3651457729792,1111.3673872093473
1896-03-21,British Home Championship,SCOTLAND,WALES,4,0,1042.4733261974447,778.3651457729792,1050.2239717985087,773.1980487056032
1896-03-28,British Home Championship,NORTHERN IRELAND,SCOTLAND,3,3,646.6624270471544,1050.2239717985087,661.4501877221123,1040.3654646818702
1896-04-04,British Home Championship,SCOTLAND,ENGLAND,2,1,1040.3654646818702,1111.3673872093473,1063.0749827104753,1096.2277085236105
1897-02-20,British Home Championship,ENGLAND,NORTHERN IRELAND,6,0,1096.2277085236105,661.4501877221123,1099.768759373426,659.0894871555687
1897-03-06,British Home Championship,NORTHERN IRELAND,WALES,4,3,659.0894871555687,773.1980487056032,683.982868306283,756.6024612717938
1897-03-20,British Home Championship,WALES,SCOTLAND,2,2,756.6024612717938,1063.0749827104753,769.3369071201695,1054.5853521448914
1897-03-27,British Home Championship,SCOTLAND,NORTHERN IRELAND,5,1,1054.5853521448914,683.982868306283,1059.1600807464604,680.9330492385702
1897-03-29,British Home Championship,ENGLAND,WALES,4,0,1099.768759373426,769.3369071201695,1105.3790947147713,765.5966835592726
1897-04-03,British Home Championship,ENGLAND,SCOTLAND,1,2,1105.3790947147713,1059.1600807464604,1091.1127471675072,1080.5596020673565
1898-02-19,British Home Championship,WALES,NORTHERN IRELAND,0,1,765.5966835592726,680.9330492385702,749.9856605708127,704.34958372126
1898-03-05,British Home Championship,NORTHERN IRELAND,ENGLAND,2,3,704.34958372126,1091.1127471675072,701.8949585190675,1094.794684970796
1898-03-19,British Home Championship,SCOTLAND,WALES,5,2,1080.5596020673565,749.9856605708127,1085.932348047761,746.4038299172097
1898-03-26,British Home Championship,NORTHERN IRELAND,SCOTLAND,0,3,701.8949585190675,1085.932348047761,699.1682439434717,1090.0224199111547
1898-03-28,British Home Championship,WALES,ENGLAND,0,3,746.4038299172097,1094.794684970796,743.1297309827692,1099.7058333724567
1898-04-02,British Home Championship,SCOTLAND,ENGLAND,1,3,1090.0224199111547,1099.7058333724567,1077.1902232572363,1118.9541283533345
1899-02-18,British Home Championship,ENGLAND,NORTHERN IRELAND,13,2,1118.9541283533345,699.1682439434717,1123.5255143646455,696.1206532692643
1899-03-04,British Home Championship,NORTHERN IRELAND,WALES,1,0,696.1206532692643,743.1297309827692,717.5623884707724,728.8352408484304
1899-03-18,British Home Championship,WALES,SCOTLAND,0,6,728.8352408484304,1077.1902232572363,725.1334118561905,1082.742966745596
1899-03-20,British Home Championship,ENGLAND,WALES,4,0,1123.5255143646455,725.1334118561905,1127.485957963355,722.4931161237174
1899-03-25,British Home Championship,SCOTLAND,NORTHERN IRELAND,9,1,1082.742966745596,717.5623884707724,1088.2309312399411,713.9037454745422
1899-04-08,British Home Championship,ENGLAND,SCOTLAND,2,1,1127.485957963355,1088.2309312399411,1144.2595810168016,1077.0485158709769
1900-02-03,British Home Championship,SCOTLAND,WALES,5,2,1077.0485158709769,722.4931161237174,1081.8081280045403,719.3200413680084
1900-02-24,British Home Championship,WALES,NORTHERN IRELAND,2,0,719.3200413680084,713.9037454745422,738.8113971866118,700.9095082621401
1900-03-03,British Home Championship,NORTHERN IRELAND,SCOTLAND,0,3,700.9095082621401,1081.8081280045403,698.1380711208868,1085.9652837164201
1900-03-17,British Home Championship,NORTHERN IRELAND,ENGLAND,0,2,698.1380711208868,1144.2595810168016,696.2578345280597,1147.0799359060425
1900-03-26,British Home Championship,WALES,ENGLAND,1,1,738.8113971866118,1147.0799359060425,753.6775519241546,1137.1691660810138
1900-04-07,British Home Championship,SCOTLAND,ENGLAND,4,1,1085.9652837164201,1137.1691660810138,1109.6940830688286,1121.3499665127415
1901-02-23,British Home Championship,SCOTLAND,NORTHERN IRELAND,11,0,1109.6940830688286,696.2578345280597,1114.4212339513354,693.1064006063885
1901-03-02,British Home Championship,WALES,SCOTLAND,1,1,753.6775519241546,1114.4212339513354,767.6674644397277,1105.09462560762
1901-03-09,British Home Championship,ENGLAND,NORTHERN IRELAND,3,0,1121.3499665127415,693.1064006063885,1124.593092865257,690.9443163713782
1901-03-18,British Home Championship,ENGLAND,WALES,6,0,1124.593092865257,767.6674644397277,1129.9088930333833,764.1235976609768
1901-03-23,British Home Championship,NORTHERN IRELAND,WALES,0,1,690.9443163713782,764.1235976609768,680.9596539073627,779.100591357
1901-03-30,British Home Championship,ENGLAND,SCOTLAND,2,2,1129.9088930333833,1105.09462560762,1129.0532929069268,1106.3780257973046
1902-02-22,British Home Championship,WALES,NORTHERN IRELAND,0,3,779.100591357,680.9596539073627,761.5029455409704,707.3561226314071
1902-03-01,British Home Championship,NORTHERN IRELAND,SCOTLAND,1,5,707.3561226314071,1106.3780257973046,704.7245086797675,1110.325446724764
1902-03-03,British Home Championship,WALES,ENGLAND,0,0,761.5029455409704,1129.0532929069268,775.6303688497142,1119.6350107010976
1902-03-15,British Home Championship,SCOTLAND,WALES,5,1,1110.325446724764,775.6303688497142,1115.817063438451,771.9692910405896
1902-03-22,British Home Championship,NORTHERN IRELAND,ENGLAND,0,1,704.7245086797675,1119.6350107010976,702.6061904931548,1122.8124879810166
1902-05-03,British Home Championship,ENGLAND,SCOTLAND,2,2,1122.8124879810166,1115.817063438451,1122.5709072213697,1116.1794345779213
1902-07-20,Friendly,URUGUAY,ARGENTINA,0,6,800.0,800.0,789.6,815.6
1902-10-12,Friendly,AUSTRIA,HUNGARY,5,0,800.0,800.0,815.0,790.0
1903-02-14,British Home Championship,ENGLAND,NORTHERN IRELAND,4,0,1122.5709072213697,702.6061904931548,1126.1067013607747,700.2489944002182
1903-03-02,British Home Championship,ENGLAND,WALES,2,1,1126.1067013607747,771.9692910405896,1130.4616970589234,769.0659605751571
1903-03-09,British Home Championship,WALES,SCOTLAND,0,1,769.0659605751571,1116.1794345779213,766.0571375009162,1120.6926691892827
1903-03-21,British Home Championship,SCOTLAND,NORTHERN IRELAND,0,2,1120.6926691892827,700.2489944002182,1096.4479687276203,736.6160450927118
1903-03-28,British Home Championship,NORTHERN IRELAND,WALES,2,0,736.6160450927118,766.0571375009162,758.0898585520748,751.7412618613408
1903-04-04,British Home Championship,ENGLAND,SCOTLAND,1,2,1130.4616970589234,1096.4479687276203,1116.6320906669873,1117.1923783155244
1903-04-05,Friendly,HUNGARY,CZECHOSLOVAKIA,2,1,790.0,800.0,802.9625570409831,791.3582953060112
1903-06-11,Friendly,HUNGARY,AUSTRIA,3,2,802.9625570409831,815.0,815.9989289287328,806.3090854081669
1903-09-13,Friendly,ARGENTINA,URUGUAY,2,3,815.6,789.6,806.572565071603,803.1411523925956
1903-10-11,Friendly,AUSTRIA,HUNGARY,4,2,806.3090854081669,815.9989289287328,819.8771328594698,806.9535639611975
1904-02-29,British Home Championship,WALES,ENGLAND,2,2,751.7412618613408,1116.6320906669873,765.8154571076941,1107.2492938360851
1904-03-12,British Home Championship,NORTHERN IRELAND,ENGLAND,1,3,758.0898585520748,1107.2492938360851,754.9703032839992,1111.9286267381985
1904-03-12,British Home Championship,SCOTLAND,WALES,1,1,1117.1923783155244,765.8154571076941,1107.996569904049,779.6091697249072
1904-03-21,British Home Championship,WALES,NORTHERN IRELAND,0,1,779.6091697249072,754.9703032839992,766.117118523992,775.2083800853721
1904-03-26,British Home Championship,NORTHERN IRELAND,SCOTLAND,1,1,775.2083800853721,1107.996569904049,788.5880046270022,1099.076820209629
1904-04-09,British Home Championship,SCOTLAND,ENGLAND,0,1,1099.076820209629,1111.9286267381985,1086.94268770317,1130.129825497887
1904-05-01,Évence Coppée Trophy,BELGIUM,FRANCE,3,3,800.0,800.0,800.0,800.0
1904-06-02,Friendly,HUNGARY,AUSTRIA,3,0,806.9535639611975,819.8771328594698,821.26664624119,810.3350780061415
1904-10-09,Friendly,AUSTRIA,HUNGARY,5,4,810.3350780061415,821.26664624119,823.3313883784873,812.6024393262928
1905-02-12,Friendly,FRANCE,SWITZERLAND,1,0,800.0,800.0,812.6,791.6
1905-02-25,British Home Championship,ENGLAND,NORTHERN IRELAND,1,1,1130.129825497887,788.5880046270022,1121.0772975772427,802.1667965079686
1905-03-06,British Home Championship,WALES,SCOTLAND,3,1,766.117118523992,1086.94268770317,800.3217513013467,1064.1395991849333
1905-03-18,British Home Championship,SCOTLAND,NORTHERN IRELAND,4,0,1064.1395991849333,802.1667965079686,1071.9687325937691,796.9473742354114
1905-03-27,British Home Championship,ENGLAND,WALES,3,1,1121.0772975772427,800.3217513013467,1126.474543555292,796.7235873159806
1905-04-01,British Home Championship,ENGLAND,SCOTLAND,1,0,1126.474543555292,1071.9687325937691,1142.4335927452548,1061.329366467127
1905-04-08,British Home Championship,NORTHERN IRELAND,WALES,2,2,796.9473742354114,796.7235873159806,796.93964491011,796.7351813039327
1905-04-09,Friendly,HUNGARY,AUSTRIA,0,0,812.6024393262928,823.3313883784873,812.9728863534108,823.084423693742
1905-04-17,Muratti Vase,GUERNSEY,ALDERNEY,6,0,800.0,800.0,823.4,784.4
1905-04-27,Muratti Vase,JERSEY,GUERNSEY,0,1,800.0,823.4,788.2473369201633,841.028994619755
1905-04-30,Friendly,BELGIUM,NETHERLANDS,1,4,800.0,800.0,790.8,813.8
1905-05-07,Friendly,BELGIUM,FRANCE,7,0,790.8,812.6,808.0151443342234,801.1232371105178
1905-05-14,Friendly,NETHERLANDS,BELGIUM,4,0,813.8,808.0151443342234,827.9602599501959,798.5749710340928
1905-07-21,Friendly,GUYANA,TRINIDAD AND TOBAGO,1,4,800.0,800.0,790.8,813.8
1905-08-15,Copa Lipton,ARGENTINA,URUGUAY,0,0,806.572565071603,803.1411523925956,806.454052129719,803.3189218054216
1906-02-17,British Home Championship,NORTHERN IRELAND,ENGLAND,0,5,796.93964491011,1142.4335927452548,793.3282018505896,1147.8507573345355
1906-03-03,British Home Championship,SCOTLAND,WALES,0,2,1061.329366467127,796.7351813039327,1039.6550081256898,829.2467188160886
1906-03-17,British Home Championship,NORTHERN IRELAND,SCOTLAND,0,1,793.3282018505896,1039.6550081256898,788.4147095992017,1047.0252465027718
1906-03-19,British Home Championship,WALES,ENGLAND,0,1,829.2467188160886,1147.8507573345355,825.7752017198778,1153.0580329788515
1906-03-29,Muratti Vase,JERSEY,GUERNSEY,1,2,788.2473369201633,841.028994619755,777.5469104866089,857.0796342700866
1906-04-01,Friendly,HUNGARY,CZECHOSLOVAKIA,1,1,812.9728863534108,791.3582953060112,812.475833086277,792.1038752067118
1906-04-02,British Home Championship,WALES,NORTHERN IRELAND,4,4,825.7752017198778,788.4147095992017,824.4897667851425,790.3428620013048
1906-04-02,Muratti Vase,GUERNSEY,ALDERNEY,1,0,857.0796342700866,784.4,872.0826447765802,774.3979929956708
1906-04-07,British Home Championship,SCOTLAND,ENGLAND,2,1,1047.0252465027718,1153.0580329788515,1071.5206316651334,1136.7277762039437
1906-04-22,Friendly,FRANCE,BELGIUM,0,5,801.1232371105178,798.5749710340928,791.0498934321776,813.6849865516031
1906-04-29,Friendly,BELGIUM,NETHERLANDS,5,0,813.6849865516031,827.9602599501959,829.3009530634739,817.5496156089487
1906-05-13,Friendly,NETHERLANDS,BELGIUM,2,3,817.5496156089487,829.3009530634739,809.4336210881359,841.474944844693
1906-07-09,Friendly,ARGENTINA,SOUTH AFRICA,0,1,806.454052129719,800.0,797.8980295315785,812.8340338972108
1906-08-15,Copa Lipton,URUGUAY,ARGENTINA,0,2,803.3189218054216,797.8980295315785,789.9129844316031,818.0069355923063
1906-10-07,Friendly,CZECHOSLOVAKIA,HUNGARY,4,4,792.1038752067118,812.475833086277,792.8066924401137,812.0072882640092
1906-10-21,Copa Newton,ARGENTINA,URUGUAY,2,1,818.0069355923063,789.9129844316031,835.3819869137653,778.3296168839638
1906-11-04,Friendly,HUNGARY,AUSTRIA,3,1,812.0072882640092,823.084423693742,825.6279954984519,814.0039522041135
1907-02-16,British Home Championship,ENGLAND,NORTHERN IRELAND,1,0,1136.7277762039437,790.3428620013048,1141.2577056357322,787.322909046779
1907-02-23,British Home Championship,NORTHERN IRELAND,WALES,2,3,787.322909046779,824.4897667851425,776.0656736031472,841.3756199505902
1907-03-04,British Home Championship,WALES,SCOTLAND,1,0,841.3756199505902,1071.5206316651334,871.2369662914971,1051.6130674378621
1907-03-16,British Home Championship,SCOTLAND,NORTHERN IRELAND,3,0,1051.6130674378621,776.0656736031472,1058.6478491015437,771.3758191606928
1907-03-18,British Home Championship,ENGLAND,WALES,1,1,1141.2577056357322,871.2369662914971,1133.4446692655656,882.9565208467471
1907-03-21,Muratti Vase,ALDERNEY,JERSEY,1,2,774.3979929956708,777.5469104866089,761.9121876138614,796.275618559323
1907-04-04,Muratti Vase,JERSEY,GUERNSEY,2,3,796.275618559323,872.0826447765802,786.3820027135102,886.9230685452993
1907-04-06,British Home Championship,ENGLAND,SCOTLAND,1,1,1133.4446692655656,1058.6478491015437,1130.9004627965535,1062.4641588050617
1907-04-07,Friendly,HUNGARY,CZECHOSLOVAKIA,5,2,825.6279954984519,792.8066924401137,838.1282108626971,784.4732155306169
1907-04-14,Friendly,BELGIUM,NETHERLANDS,1,3,841.474944844693,809.4336210881359,831.8656811779086,823.8475165883125
1907-04-21,Friendly,BELGIUM,FRANCE,1,2,831.8656811779086,791.0498934321776,822.4833867222444,805.1233351156739
1907-05-05,Friendly,AUSTRIA,HUNGARY,3,1,814.0039522041135,838.1282108626971,828.1190266896709,828.7181612056588
1907-05-09,Friendly,NETHERLANDS,BELGIUM,1,2,823.8475165883125,822.4833867222444,815.4145359942927,835.132857613274
1907-10-06,Friendly,CZECHOSLOVAKIA,HUNGARY,5,3,784.4732155306169,828.7181612056588,799.3451700014363,818.8035248917793
1907-11-03,Friendly,HUNGARY,AUSTRIA,4,1,818.8035248917793,828.1190266896709,832.9734441906103,818.6724138237836
1908-02-15,British Home Championship,NORTHERN IRELAND,ENGLAND,1,3,771.3758191606928,1130.9004627965535,768.4167008229957,1135.3391403030992
1908-03-07,British Home Championship,SCOTLAND,WALES,2,1,1062.4641588050617,882.9565208467471,1072.3843610130973,876.3430527080568
1908-03-08,Friendly,SWITZERLAND,FRANCE,1,2,791.6,805.1233351156739,783.5267905983569,817.2331492181385
1908-03-14,British Home Championship,NORTHERN IRELAND,SCOTLAND,0,5,768.4167008229957,1072.3843610130973,763.97444671739,1079.047742171506
1908-03-16,British Home Championship,WALES,ENGLAND,1,7,876.3430527080568,1135.3391403030992,870.6089144744841,1143.9403476534583
1908-03-29,Friendly,BELGIUM,NETHERLANDS,1,4,835.132857613274,815.4145359942927,825.4112816881654,829.9968998819556
1908-04-02,Muratti Vase,GUERNSEY,ALDERNEY,3,0,886.9230685452993,761.9121876138614,900.4805982082173,752.8738345052494
1908-04-04,British Home Championship,SCOTLAND,ENGLAND,1,1,1079.047742171506,1143.9403476534583,1082.3711525385559,1141.7247407420916
1908-04-05,Friendly,HUNGARY,CZECHOSLOVAKIA,5,2,832.9734441906103,799.3451700014363,845.4418983416091,791.0328672341037
1908-04-05,Friendly,SWITZERLAND,GERMANY,5,3,783.5267905983569,800.0,797.3521829744096,790.7830717492982
1908-04-09,Muratti Vase,GUERNSEY,JERSEY,0,4,900.4805982082173,786.3820027135102,881.5145840947152,814.8310238837634
1908-04-11,British Home Championship,WALES,NORTHERN IRELAND,0,1,870.6089144744841,763.97444671739,854.2587600086914,788.4996784160791
1908-04-12,Friendly,FRANCE,BELGIUM,1,2,817.2331492181385,825.4112816881654,809.0308365911194,837.714750628694
1908-04-26,Friendly,NETHERLANDS,BELGIUM,3,1,829.9968998819556,837.714750628694,843.4900732946005,828.7193016869307
1908-05-03,Friendly,AUSTRIA,HUNGARY,4,0,818.6724138237836,845.4418983416091,834.1797257878497,835.103690365565
1908-05-10,Friendly,NETHERLANDS,FRANCE,4,1,843.4900732946005,809.0308365911194,855.9258368435287,800.7403275585006
1908-06-06,Friendly,AUSTRIA,ENGLAND,1,6,834.1797257878497,1141.7247407420916,831.2698028744354,1146.089625112213
1908-06-07,Friendly,AUSTRIA,GERMANY,3,2,831.2698028744354,790.7830717492982,842.4081327755541,783.3575184818857
1908-06-08,Friendly,AUSTRIA,ENGLAND,1,11,842.4081327755541,1146.089625112213,838.8493392334148,1151.427815425422
1908-06-10,Friendly,HUNGARY,ENGLAND,0,7,835.103690365565,1151.427815425422,832.0942714162269,1155.9419438494292
1908-06-13,Friendly,CZECHOSLOVAKIA,ENGLAND,0,4,791.0328672341037,1155.9419438494292,788.9393006416199,1159.082293738155
1908-07-12,Friendly,SWEDEN,NORWAY,11,3,800.0,800.0,816.8,788.8
1908-08-15,Copa Lipton,URUGUAY,ARGENTINA,2,2,778.3296168839638,835.3819869137653,781.2591114994852,833.4289905034177
1908-09-13,Copa Newton,ARGENTINA,URUGUAY,2,1,833.4289905034177,781.2591114994852,849.5121622415742,770.5369970073809
1908-10-04,Copa Premio Honor Argentino,ARGENTINA,URUGUAY,0,1,849.5121622415742,770.5369970073809,834.0964012800769,793.6606384496268
1908-10-22,Olympic Games,FRANCE,DENMARK,1,17,800.7403275585006,800.0,779.0943016137564,832.4690389171162
1908-10-23,Olympic Games,NETHERLANDS,SWEDEN,2,0,855.9258368435287,816.8,873.505473363801,805.0802423198185
1908-10-25,Friendly,NETHERLANDS,SWEDEN,5,3,873.505473363801,805.0802423198185,884.1389146122584,797.9912814875136
1908-10-26,Friendly,BELGIUM,SWEDEN,2,1,828.7193016869307,797.9912814875136,840.2078245568964,790.3322662408698
1908-11-01,Friendly,HUNGARY,AUSTRIA,5,3,832.0942714162269,838.8493392334148,845.5508820372439,829.8782654860701
1909-02-13,British Home Championship,ENGLAND,NORTHERN IRELAND,4,0,1159.082293738155,788.4996784160791,1163.657490175949,785.4495474575497
1909-03-01,British Home Championship,WALES,SCOTLAND,3,2,854.2587600086914,1082.3711525385559,884.0464776292249,1062.5126741248669
1909-03-15,British Home Championship,ENGLAND,WALES,2,0,1163.657490175949,884.0464776292249,1170.2567616732567,879.6469632976865
1909-03-15,British Home Championship,SCOTLAND,NORTHERN IRELAND,5,0,1062.5126741248669,785.4495474575497,1070.10395443395,780.3886939181608
1909-03-18,Muratti Vase,GUERNSEY,JERSEY,3,0,881.5145840947152,814.8310238837634,898.2896945996574,803.6476168804686
